onset	duration	trial_type	value	sample
450.837	0.0	Stimulus/S 53	54	450837
452.037	0.0	Stimulus/S 49	50	452037
453.236	0.0	Stimulus/S 42	43	453236
454.336	0.0	Stimulus/S115	116	454336
455.536	0.0	Stimulus/S 39	40	455536
456.735	0.0	Stimulus/S129	130	456735
457.104	0.0	Stimulus/S222	132	457104
458.234	0.0	Stimulus/S 70	71	458234
459.534	0.0	Stimulus/S102	103	459534
460.734	0.0	Stimulus/S115	116	460734
462.033	0.0	Stimulus/S 57	58	462033
463.133	0.0	Stimulus/S 86	87	463133
464.233	0.0	Stimulus/S129	130	464233
464.64	0.0	Stimulus/S222	132	464640
465.732	0.0	Stimulus/S114	115	465732
466.832	0.0	Stimulus/S 44	45	466832
468.131	0.0	Stimulus/S 16	17	468131
469.248	0.0	Stimulus/S 21	22	469248
470.547	0.0	Stimulus/S129	130	470547
471.008	0.0	Stimulus/S222	132	471008
472.047	0.0	Stimulus/S 50	51	472047
473.146	0.0	Stimulus/S 81	82	473146
474.346	0.0	Stimulus/S 61	62	474346
475.645	0.0	Stimulus/S 20	21	475645
476.745	0.0	Stimulus/S129	130	476745
477.136	0.0	Stimulus/S222	132	477136
478.245	0.0	Stimulus/S 36	37	478245
479.445	0.0	Stimulus/S 39	40	479445
480.544	0.0	Stimulus/S 88	89	480544
481.843	0.0	Stimulus/S129	130	481843
482.224	0.0	Stimulus/S222	132	482224
483.343	0.0	Stimulus/S112	113	483343
484.543	0.0	Stimulus/S 63	64	484543
485.842	0.0	Stimulus/S 71	72	485842
486.942	0.0	Stimulus/S 26	27	486942
488.241	0.0	Stimulus/S110	111	488241
489.541	0.0	Stimulus/S129	130	489541
489.904	0.0	Stimulus/S222	132	489904
491.04	0.0	Stimulus/S101	102	491040
492.34	0.0	Stimulus/S 67	68	492340
493.44	0.0	Stimulus/S  6	7	493440
494.739	0.0	Stimulus/S129	130	494739
495.152	0.0	Stimulus/S222	132	495152
496.239	0.0	Stimulus/S 35	36	496239
497.339	0.0	Stimulus/S 30	31	497339
498.438	0.0	Stimulus/S122	123	498438
499.538	0.0	Stimulus/S129	130	499538
499.92	0.0	Stimulus/S222	132	499920
501.037	0.0	Stimulus/S121	122	501037
502.137	0.0	Stimulus/S 12	13	502137
503.337	0.0	Stimulus/S 51	52	503337
504.536	0.0	Stimulus/S 24	25	504536
505.636	0.0	Stimulus/S 93	94	505636
506.935	0.0	Stimulus/S129	130	506935
507.28	0.0	Stimulus/S222	132	507280
508.435	0.0	Stimulus/S 76	77	508435
509.635	0.0	Stimulus/S125	126	509635
510.734	0.0	Stimulus/S126	127	510734
511.934	0.0	Stimulus/S129	130	511934
512.352	0.0	Stimulus/S222	132	512352
513.433	0.0	Stimulus/S 33	34	513433
514.733	0.0	Stimulus/S 34	35	514733
515.933	0.0	Stimulus/S 13	14	515933
517.132	0.0	Stimulus/S 82	83	517132
518.332	0.0	Stimulus/S129	130	518332
518.736	0.0	Stimulus/S222	132	518736
519.848	0.0	Stimulus/S 65	66	519848
520.948	0.0	Stimulus/S  4	5	520948
522.247	0.0	Stimulus/S 25	26	522247
523.546	0.0	Stimulus/S129	130	523546
523.904	0.0	Stimulus/S222	132	523904
525.046	0.0	Stimulus/S 51	52	525046
526.246	0.0	Stimulus/S113	114	526246
527.446	0.0	Stimulus/S 79	80	527446
528.545	0.0	Stimulus/S 24	25	528545
529.745	0.0	Stimulus/S129	130	529745
530.112	0.0	Stimulus/S222	132	530112
531.244	0.0	Stimulus/S 97	98	531244
532.344	0.0	Stimulus/S 99	100	532344
533.643	0.0	Stimulus/S 21	22	533643
534.843	0.0	Stimulus/S 15	16	534843
536.142	0.0	Stimulus/S129	130	536142
536.496	0.0	Stimulus/S222	132	536496
537.642	0.0	Stimulus/S 37	38	537642
538.942	0.0	Stimulus/S 20	21	538942
540.141	0.0	Stimulus/S104	105	540141
541.241	0.0	Stimulus/S 14	15	541241
542.54	0.0	Stimulus/S  4	5	542540
543.641	0.0	Stimulus/S129	130	543641
543.984	0.0	Stimulus/S222	132	543984
545.14	0.0	Stimulus/S 66	67	545140
546.439	0.0	Stimulus/S 47	48	546439
547.739	0.0	Stimulus/S114	115	547739
549.038	0.0	Stimulus/S 93	94	549038
550.238	0.0	Stimulus/S 74	75	550238
551.338	0.0	Stimulus/S129	130	551338
551.68	0.0	Stimulus/S222	132	551680
552.837	0.0	Stimulus/S 81	82	552837
554.136	0.0	Stimulus/S 22	23	554136
555.237	0.0	Stimulus/S 49	50	555237
556.436	0.0	Stimulus/S  9	10	556436
557.735	0.0	Stimulus/S 57	58	557735
558.935	0.0	Stimulus/S129	130	558935
559.28	0.0	Stimulus/S222	132	559280
560.435	0.0	Stimulus/S 97	98	560435
561.635	0.0	Stimulus/S  4	5	561635
562.734	0.0	Stimulus/S 61	62	562734
563.834	0.0	Stimulus/S129	130	563834
564.288	0.0	Stimulus/S222	132	564288
565.333	0.0	Stimulus/S 98	99	565333
566.632	0.0	Stimulus/S 37	38	566632
567.833	0.0	Stimulus/S 31	32	567833
569.032	0.0	Stimulus/S 64	65	569032
570.248	0.0	Stimulus/S129	130	570248
570.609	0.0	Stimulus/S222	132	570609
571.748	0.0	Stimulus/S124	125	571748
572.847	0.0	Stimulus/S 75	76	572847
573.947	0.0	Stimulus/S108	109	573947
575.246	0.0	Stimulus/S129	130	575246
575.633	0.0	Stimulus/S222	132	575633
576.746	0.0	Stimulus/S121	122	576746
578.045	0.0	Stimulus/S 60	61	578045
579.345	0.0	Stimulus/S 58	59	579345
580.545	0.0	Stimulus/S 16	17	580545
581.745	0.0	Stimulus/S 79	80	581745
582.844	0.0	Stimulus/S129	130	582844
583.265	0.0	Stimulus/S222	132	583265
584.343	0.0	Stimulus/S 54	55	584343
585.443	0.0	Stimulus/S 10	11	585443
586.643	0.0	Stimulus/S 68	69	586643
587.843	0.0	Stimulus/S 97	98	587843
589.142	0.0	Stimulus/S  3	4	589142
590.242	0.0	Stimulus/S129	130	590242
590.577	0.0	Stimulus/S222	132	590577
591.741	0.0	Stimulus/S 87	88	591741
593.041	0.0	Stimulus/S 19	20	593041
594.141	0.0	Stimulus/S 43	44	594141
595.24	0.0	Stimulus/S129	130	595240
595.665	0.0	Stimulus/S222	132	595665
596.739	0.0	Stimulus/S 36	37	596739
597.839	0.0	Stimulus/S 45	46	597839
599.039	0.0	Stimulus/S 67	68	599039
600.139	0.0	Stimulus/S 86	87	600139
601.438	0.0	Stimulus/S129	130	601438
601.745	0.0	Stimulus/S222	132	601745
602.937	0.0	Stimulus/S 10	11	602937
604.037	0.0	Stimulus/S103	104	604037
605.337	0.0	Stimulus/S 87	88	605337
606.437	0.0	Stimulus/S 55	56	606437
607.536	0.0	Stimulus/S125	126	607536
608.736	0.0	Stimulus/S129	130	608736
609.121	0.0	Stimulus/S222	132	609121
610.235	0.0	Stimulus/S  3	4	610235
611.335	0.0	Stimulus/S 76	77	611335
612.535	0.0	Stimulus/S 29	30	612535
613.634	0.0	Stimulus/S 60	61	613634
614.834	0.0	Stimulus/S 34	35	614834
616.133	0.0	Stimulus/S129	130	616133
616.545	0.0	Stimulus/S222	132	616545
617.633	0.0	Stimulus/S  5	6	617633
618.833	0.0	Stimulus/S102	103	618833
620.132	0.0	Stimulus/S120	121	620132
621.248	0.0	Stimulus/S129	130	621248
621.633	0.0	Stimulus/S222	132	621633
622.748	0.0	Stimulus/S109	110	622748
623.948	0.0	Stimulus/S104	105	623948
625.247	0.0	Stimulus/S106	107	625247
626.546	0.0	Stimulus/S 78	79	626546
627.846	0.0	Stimulus/S 48	49	627846
629.046	0.0	Stimulus/S129	130	629046
629.377	0.0	Stimulus/S222	132	629377
630.545	0.0	Stimulus/S128	129	630545
631.645	0.0	Stimulus/S 72	73	631645
632.845	0.0	Stimulus/S 35	36	632845
634.144	0.0	Stimulus/S129	130	634144
634.497	0.0	Stimulus/S222	132	634497
635.643	0.0	Stimulus/S 63	64	635643
636.943	0.0	Stimulus/S109	110	636943
638.143	0.0	Stimulus/S 58	59	638143
639.243	0.0	Stimulus/S 95	96	639243
640.342	0.0	Stimulus/S129	130	640342
640.705	0.0	Stimulus/S222	132	640705
641.841	0.0	Stimulus/S  3	4	641841
643.141	0.0	Stimulus/S 69	70	643141
644.441	0.0	Stimulus/S 50	51	644441
645.74	0.0	Stimulus/S 70	71	645740
647.04	0.0	Stimulus/S129	130	647040
647.361	0.0	Stimulus/S222	132	647361
648.539	0.0	Stimulus/S 19	20	648539
649.839	0.0	Stimulus/S108	109	649839
650.939	0.0	Stimulus/S 26	27	650939
652.238	0.0	Stimulus/S 17	18	652238
653.338	0.0	Stimulus/S 49	50	653338
654.538	0.0	Stimulus/S129	130	654538
654.929	0.0	Stimulus/S222	132	654929
656.037	0.0	Stimulus/S 98	99	656037
657.336	0.0	Stimulus/S105	106	657336
658.536	0.0	Stimulus/S125	126	658536
659.836	0.0	Stimulus/S 20	21	659836
