onset	duration	trial_type	value	sample
382.856	0.0	Stimulus/S222	132	382856
384.043	0.0	Stimulus/S108	109	384043
385.342	0.0	Stimulus/S 66	67	385342
386.443	0.0	Stimulus/S103	104	386443
387.642	0.0	Stimulus/S 43	44	387642
388.741	0.0	Stimulus/S129	130	388741
389.241	0.0	Stimulus/S222	132	389241
390.24	0.0	Stimulus/S127	128	390240
391.457	0.0	Stimulus/S  7	8	391457
392.657	0.0	Stimulus/S124	125	392657
393.956	0.0	Stimulus/S129	130	393956
394.392	0.0	Stimulus/S222	132	394392
395.456	0.0	Stimulus/S 60	61	395456
396.556	0.0	Stimulus/S 29	30	396556
397.855	0.0	Stimulus/S 53	54	397855
399.155	0.0	Stimulus/S120	121	399155
400.355	0.0	Stimulus/S 39	40	400355
401.454	0.0	Stimulus/S129	130	401454
401.8	0.0	Stimulus/S222	132	401800
402.953	0.0	Stimulus/S  1	2	402953
404.053	0.0	Stimulus/S 58	59	404053
405.253	0.0	Stimulus/S 71	72	405253
406.353	0.0	Stimulus/S 85	86	406353
407.652	0.0	Stimulus/S129	130	407652
408.168	0.0	Stimulus/S222	132	408168
409.151	0.0	Stimulus/S 70	71	409151
410.251	0.0	Stimulus/S123	124	410251
411.451	0.0	Stimulus/S 13	14	411451
412.75	0.0	Stimulus/S129	130	412750
413.24	0.0	Stimulus/S222	132	413240
414.25	0.0	Stimulus/S103	104	414250
415.35	0.0	Stimulus/S 74	75	415350
416.649	0.0	Stimulus/S 71	72	416649
417.749	0.0	Stimulus/S107	108	417749
418.849	0.0	Stimulus/S 67	68	418849
419.948	0.0	Stimulus/S129	130	419948
420.232	0.0	Stimulus/S222	132	420232
421.447	0.0	Stimulus/S104	105	421447
422.647	0.0	Stimulus/S102	103	422647
423.947	0.0	Stimulus/S110	111	423947
425.047	0.0	Stimulus/S  6	7	425047
426.146	0.0	Stimulus/S 69	70	426146
427.445	0.0	Stimulus/S129	130	427445
427.88	0.0	Stimulus/S222	132	427880
428.945	0.0	Stimulus/S 83	84	428945
430.045	0.0	Stimulus/S 42	43	430045
431.344	0.0	Stimulus/S 94	95	431344
432.644	0.0	Stimulus/S129	130	432644
433.08	0.0	Stimulus/S222	132	433080
434.143	0.0	Stimulus/S109	110	434143
435.343	0.0	Stimulus/S 31	32	435343
436.643	0.0	Stimulus/S 76	77	436643
437.842	0.0	Stimulus/S 83	84	437842
439.042	0.0	Stimulus/S129	130	439042
439.496	0.0	Stimulus/S222	132	439496
440.558	0.0	Stimulus/S 72	73	440558
441.857	0.0	Stimulus/S 13	14	441857
443.157	0.0	Stimulus/S 66	67	443157
444.257	0.0	Stimulus/S 25	26	444257
445.456	0.0	Stimulus/S129	130	445456
446.12	0.0	Stimulus/S222	132	446120
446.956	0.0	Stimulus/S107	108	446956
448.056	0.0	Stimulus/S 20	21	448056
449.355	0.0	Stimulus/S 20	21	449355
450.455	0.0	Stimulus/S 73	74	450455
451.655	0.0	Stimulus/S 24	25	451655
452.754	0.0	Stimulus/S129	130	452754
453.032	0.0	Stimulus/S222	132	453032
454.253	0.0	Stimulus/S 79	80	454253
455.453	0.0	Stimulus/S 98	99	455453
456.553	0.0	Stimulus/S105	106	456553
457.653	0.0	Stimulus/S129	130	457653
458.056	0.0	Stimulus/S222	132	458056
459.152	0.0	Stimulus/S 67	68	459152
460.252	0.0	Stimulus/S 27	28	460252
461.351	0.0	Stimulus/S  9	10	461351
462.651	0.0	Stimulus/S129	130	462651
463.0	0.0	Stimulus/S222	132	463000
464.15	0.0	Stimulus/S 78	79	464150
465.35	0.0	Stimulus/S125	126	465350
466.55	0.0	Stimulus/S 87	88	466550
467.849	0.0	Stimulus/S115	116	467849
469.149	0.0	Stimulus/S118	119	469149
470.249	0.0	Stimulus/S129	130	470249
470.52	0.0	Stimulus/S222	132	470520
471.748	0.0	Stimulus/S 96	97	471748
472.848	0.0	Stimulus/S 13	14	472848
474.047	0.0	Stimulus/S 39	40	474047
475.147	0.0	Stimulus/S  5	6	475147
476.446	0.0	Stimulus/S  8	9	476446
477.546	0.0	Stimulus/S129	130	477546
477.912	0.0	Stimulus/S222	132	477912
479.045	0.0	Stimulus/S 91	92	479045
480.345	0.0	Stimulus/S 90	91	480345
481.445	0.0	Stimulus/S 68	69	481445
482.545	0.0	Stimulus/S 64	65	482545
483.744	0.0	Stimulus/S  2	3	483744
485.044	0.0	Stimulus/S129	130	485044
485.4	0.0	Stimulus/S222	132	485400
486.543	0.0	Stimulus/S 92	93	486543
487.743	0.0	Stimulus/S 75	76	487743
488.843	0.0	Stimulus/S 44	45	488843
490.059	0.0	Stimulus/S 74	75	490059
491.158	0.0	Stimulus/S121	122	491158
492.258	0.0	Stimulus/S129	130	492258
492.824	0.0	Stimulus/S222	132	492824
493.757	0.0	Stimulus/S127	128	493757
494.957	0.0	Stimulus/S 16	17	494957
496.256	0.0	Stimulus/S 70	71	496256
497.356	0.0	Stimulus/S129	130	497356
497.784	0.0	Stimulus/S222	132	497784
498.856	0.0	Stimulus/S 44	45	498856
499.956	0.0	Stimulus/S101	102	499956
501.255	0.0	Stimulus/S 67	68	501255
502.554	0.0	Stimulus/S 15	16	502554
503.754	0.0	Stimulus/S 60	61	503754
504.954	0.0	Stimulus/S129	130	504954
505.288	0.0	Stimulus/S222	132	505288
506.453	0.0	Stimulus/S 48	49	506453
507.753	0.0	Stimulus/S 25	26	507753
509.052	0.0	Stimulus/S 12	13	509052
510.152	0.0	Stimulus/S129	130	510152
510.504	0.0	Stimulus/S222	132	510504
511.651	0.0	Stimulus/S 26	27	511651
512.951	0.0	Stimulus/S 65	66	512951
514.051	0.0	Stimulus/S109	110	514051
515.35	0.0	Stimulus/S129	130	515350
515.688	0.0	Stimulus/S222	132	515688
516.85	0.0	Stimulus/S 44	45	516850
518.05	0.0	Stimulus/S 53	54	518050
519.149	0.0	Stimulus/S 56	57	519149
520.449	0.0	Stimulus/S 32	33	520449
521.748	0.0	Stimulus/S129	130	521748
522.008	0.0	Stimulus/S222	132	522008
523.248	0.0	Stimulus/S 14	15	523248
524.348	0.0	Stimulus/S 59	60	524348
525.447	0.0	Stimulus/S104	105	525447
526.647	0.0	Stimulus/S 38	39	526647
527.746	0.0	Stimulus/S129	130	527746
528.136	0.0	Stimulus/S222	132	528136
529.246	0.0	Stimulus/S 52	53	529246
530.346	0.0	Stimulus/S  1	2	530346
531.545	0.0	Stimulus/S 37	38	531545
532.745	0.0	Stimulus/S111	112	532745
533.845	0.0	Stimulus/S 38	39	533845
534.944	0.0	Stimulus/S129	130	534944
535.24	0.0	Stimulus/S222	132	535240
536.444	0.0	Stimulus/S 71	72	536444
537.743	0.0	Stimulus/S 27	28	537743
538.843	0.0	Stimulus/S102	103	538843
539.959	0.0	Stimulus/S129	130	539959
540.344	0.0	Stimulus/S222	132	540344
541.458	0.0	Stimulus/S 77	78	541458
542.558	0.0	Stimulus/S 84	85	542558
543.858	0.0	Stimulus/S111	112	543858
545.057	0.0	Stimulus/S 55	56	545057
546.157	0.0	Stimulus/S129	130	546157
546.424	0.0	Stimulus/S222	132	546424
547.656	0.0	Stimulus/S 29	30	547656
548.756	0.0	Stimulus/S116	117	548756
549.956	0.0	Stimulus/S 22	23	549956
551.156	0.0	Stimulus/S129	130	551156
551.608	0.0	Stimulus/S222	132	551608
552.655	0.0	Stimulus/S 98	99	552655
553.855	0.0	Stimulus/S 61	62	553855
555.154	0.0	Stimulus/S 89	90	555154
556.254	0.0	Stimulus/S 79	80	556254
557.454	0.0	Stimulus/S 80	81	557454
558.653	0.0	Stimulus/S129	130	558653
558.984	0.0	Stimulus/S222	132	558984
560.152	0.0	Stimulus/S 46	47	560152
561.352	0.0	Stimulus/S 65	66	561352
562.552	0.0	Stimulus/S  3	4	562552
563.752	0.0	Stimulus/S129	130	563752
564.232	0.0	Stimulus/S222	132	564232
565.251	0.0	Stimulus/S 86	87	565251
566.55	0.0	Stimulus/S 46	47	566550
567.65	0.0	Stimulus/S101	102	567650
568.85	0.0	Stimulus/S111	112	568850
570.05	0.0	Stimulus/S129	130	570050
570.521	0.0	Stimulus/S222	132	570521
571.549	0.0	Stimulus/S108	109	571549
572.848	0.0	Stimulus/S 73	74	572848
573.948	0.0	Stimulus/S114	115	573948
575.147	0.0	Stimulus/S 45	46	575147
576.347	0.0	Stimulus/S129	130	576347
576.856	0.0	Stimulus/S222	132	576856
577.847	0.0	Stimulus/S 68	69	577847
579.146	0.0	Stimulus/S  7	8	579146
580.246	0.0	Stimulus/S 70	71	580246
581.446	0.0	Stimulus/S 87	88	581446
582.645	0.0	Stimulus/S 52	53	582645
583.745	0.0	Stimulus/S129	130	583745
584.04	0.0	Stimulus/S222	132	584040
585.244	0.0	Stimulus/S  4	5	585244
586.444	0.0	Stimulus/S115	116	586444
587.544	0.0	Stimulus/S 14	15	587544
588.644	0.0	Stimulus/S129	130	588644
589.081	0.0	Stimulus/S222	132	589081
590.159	0.0	Stimulus/S 63	64	590159
591.259	0.0	Stimulus/S  3	4	591259
592.558	0.0	Stimulus/S 89	90	592558
593.858	0.0	Stimulus/S 10	11	593858
595.158	0.0	Stimulus/S 39	40	595158
596.457	0.0	Stimulus/S129	130	596457
596.841	0.0	Stimulus/S222	132	596841
597.957	0.0	Stimulus/S 47	48	597957
599.256	0.0	Stimulus/S 57	58	599256
600.356	0.0	Stimulus/S112	113	600356
601.656	0.0	Stimulus/S  8	9	601656
602.855	0.0	Stimulus/S129	130	602855
603.417	0.0	Stimulus/S222	132	603417
604.355	0.0	Stimulus/S 49	50	604355
605.555	0.0	Stimulus/S 76	77	605555
606.754	0.0	Stimulus/S 40	41	606754
608.053	0.0	Stimulus/S 77	78	608053
609.353	0.0	Stimulus/S129	130	609353
609.753	0.0	Stimulus/S222	132	609753
610.853	0.0	Stimulus/S117	118	610853
612.053	0.0	Stimulus/S 56	57	612053
613.352	0.0	Stimulus/S122	123	613352
614.452	0.0	Stimulus/S 41	42	614452
615.651	0.0	Stimulus/S 75	76	615651
616.851	0.0	Stimulus/S129	130	616851
617.289	0.0	Stimulus/S222	132	617289
618.35	0.0	Stimulus/S 28	29	618350
619.55	0.0	Stimulus/S 98	99	619550
620.65	0.0	Stimulus/S 91	92	620650
621.949	0.0	Stimulus/S129	130	621949
622.361	0.0	Stimulus/S222	132	622361
623.448	0.0	Stimulus/S124	125	623448
624.648	0.0	Stimulus/S 17	18	624648
625.748	0.0	Stimulus/S 63	64	625748
626.848	0.0	Stimulus/S102	103	626848
628.047	0.0	Stimulus/S129	130	628047
628.457	0.0	Stimulus/S222	132	628457
629.547	0.0	Stimulus/S 40	41	629547
630.647	0.0	Stimulus/S 33	34	630647
631.846	0.0	Stimulus/S 52	53	631846
633.046	0.0	Stimulus/S 48	49	633046
634.145	0.0	Stimulus/S 31	32	634145
635.345	0.0	Stimulus/S129	130	635345
635.625	0.0	Stimulus/S222	132	635625
636.844	0.0	Stimulus/S  8	9	636844
637.944	0.0	Stimulus/S113	114	637944
639.044	0.0	Stimulus/S 96	97	639044
640.143	0.0	Stimulus/S 62	63	640143
641.459	0.0	Stimulus/S129	130	641459
641.897	0.0	Stimulus/S222	132	641897
642.959	0.0	Stimulus/S101	102	642959
644.159	0.0	Stimulus/S 72	73	644159
645.458	0.0	Stimulus/S126	127	645458
646.758	0.0	Stimulus/S117	118	646758
647.857	0.0	Stimulus/S 95	96	647857
649.157	0.0	Stimulus/S129	130	649157
649.657	0.0	Stimulus/S222	132	649657
650.656	0.0	Stimulus/S  1	2	650656
651.856	0.0	Stimulus/S104	105	651856
653.155	0.0	Stimulus/S 12	13	653155
654.255	0.0	Stimulus/S  5	6	654255
655.555	0.0	Stimulus/S 31	32	655555
656.755	0.0	Stimulus/S129	130	656755
657.129	0.0	Stimulus/S222	132	657129
658.254	0.0	Stimulus/S 99	100	658254
659.553	0.0	Stimulus/S 34	35	659553
660.853	0.0	Stimulus/S128	129	660853
661.953	0.0	Stimulus/S115	116	661953
663.153	0.0	Stimulus/S129	130	663153
663.673	0.0	Stimulus/S222	132	663673
664.652	0.0	Stimulus/S 54	55	664652
665.852	0.0	Stimulus/S 33	34	665852
667.151	0.0	Stimulus/S 32	33	667151
668.351	0.0	Stimulus/S 81	82	668351
669.551	0.0	Stimulus/S129	130	669551
670.121	0.0	Stimulus/S222	132	670121
671.05	0.0	Stimulus/S 78	79	671050
672.349	0.0	Stimulus/S 96	97	672349
673.549	0.0	Stimulus/S 29	30	673549
674.649	0.0	Stimulus/S129	130	674649
675.129	0.0	Stimulus/S222	132	675129
676.148	0.0	Stimulus/S 69	70	676148
677.448	0.0	Stimulus/S 63	64	677448
678.648	0.0	Stimulus/S128	129	678648
679.747	0.0	Stimulus/S 82	83	679747
680.847	0.0	Stimulus/S129	130	680847
682.346	0.0	Stimulus/S 93	94	682346
683.446	0.0	Stimulus/S 22	23	683446
684.546	0.0	Stimulus/S 55	56	684546
685.745	0.0	Stimulus/S 21	22	685745
686.945	0.0	Stimulus/S129	130	686945
687.513	0.0	Stimulus/S222	132	687513
688.444	0.0	Stimulus/S 51	52	688444
689.744	0.0	Stimulus/S  9	10	689744
690.86	0.0	Stimulus/S 35	36	690860
692.159	0.0	Stimulus/S129	130	692159
692.729	0.0	Stimulus/S222	132	692729
693.659	0.0	Stimulus/S116	117	693659
694.959	0.0	Stimulus/S120	121	694959
696.158	0.0	Stimulus/S 36	37	696158
697.358	0.0	Stimulus/S 75	76	697358
698.458	0.0	Stimulus/S129	130	698458
699.129	0.0	Stimulus/S222	132	699129
699.957	0.0	Stimulus/S 69	70	699957
701.157	0.0	Stimulus/S107	108	701157
702.356	0.0	Stimulus/S114	115	702356
703.556	0.0	Stimulus/S114	115	703556
704.756	0.0	Stimulus/S 14	15	704756
705.855	0.0	Stimulus/S129	130	705855
706.233	0.0	Stimulus/S222	132	706233
707.354	0.0	Stimulus/S 99	100	707354
708.554	0.0	Stimulus/S 93	94	708554
709.854	0.0	Stimulus/S 33	34	709854
710.954	0.0	Stimulus/S 41	42	710954
712.253	0.0	Stimulus/S 90	91	712253
713.453	0.0	Stimulus/S129	130	713453
714.089	0.0	Stimulus/S222	132	714089
714.952	0.0	Stimulus/S 51	52	714952
716.052	0.0	Stimulus/S116	117	716052
717.351	0.0	Stimulus/S 60	61	717351
718.551	0.0	Stimulus/S100	101	718551
719.751	0.0	Stimulus/S 92	93	719751
721.05	0.0	Stimulus/S129	130	721050
721.705	0.0	Stimulus/S222	132	721705
722.55	0.0	Stimulus/S 16	17	722550
723.65	0.0	Stimulus/S 47	48	723650
724.749	0.0	Stimulus/S 35	36	724749
726.048	0.0	Stimulus/S 40	41	726048
727.148	0.0	Stimulus/S129	130	727148
727.689	0.0	Stimulus/S222	132	727689
728.648	0.0	Stimulus/S118	119	728648
729.748	0.0	Stimulus/S 35	36	729748
730.847	0.0	Stimulus/S 80	81	730847
732.047	0.0	Stimulus/S 49	50	732047
733.346	0.0	Stimulus/S129	130	733346
733.769	0.0	Stimulus/S222	132	733769
734.846	0.0	Stimulus/S 72	73	734846
736.145	0.0	Stimulus/S122	123	736145
737.245	0.0	Stimulus/S 42	43	737245
738.445	0.0	Stimulus/S129	130	738445
738.905	0.0	Stimulus/S222	132	738905
739.944	0.0	Stimulus/S 45	46	739944
741.244	0.0	Stimulus/S126	127	741244
742.46	0.0	Stimulus/S 54	55	742460
743.56	0.0	Stimulus/S129	130	743560
744.009	0.0	Stimulus/S222	132	744009
745.059	0.0	Stimulus/S 88	89	745059
746.159	0.0	Stimulus/S126	127	746159
747.358	0.0	Stimulus/S  2	3	747358
748.658	0.0	Stimulus/S 86	87	748658
749.957	0.0	Stimulus/S112	113	749957
751.057	0.0	Stimulus/S129	130	751057
751.481	0.0	Stimulus/S222	132	751481
752.557	0.0	Stimulus/S 83	84	752557
753.856	0.0	Stimulus/S  6	7	753856
754.956	0.0	Stimulus/S  6	7	754956
756.256	0.0	Stimulus/S129	130	756256
756.857	0.0	Stimulus/S222	132	756857
757.755	0.0	Stimulus/S106	107	757755
758.855	0.0	Stimulus/S 74	75	758855
760.054	0.0	Stimulus/S 73	74	760054
761.254	0.0	Stimulus/S129	130	761254
761.737	0.0	Stimulus/S222	132	761737
762.753	0.0	Stimulus/S 50	51	762753
763.853	0.0	Stimulus/S 18	19	763853
765.152	0.0	Stimulus/S 90	91	765152
766.252	0.0	Stimulus/S129	130	766252
766.521	0.0	Stimulus/S222	132	766521
767.752	0.0	Stimulus/S 46	47	767752
768.952	0.0	Stimulus/S 24	25	768952
770.051	0.0	Stimulus/S 42	43	770051
771.25	0.0	Stimulus/S  2	3	771250
772.55	0.0	Stimulus/S129	130	772550
773.017	0.0	Stimulus/S222	132	773017
774.05	0.0	Stimulus/S  5	6	774050
775.15	0.0	Stimulus/S 47	48	775150
776.349	0.0	Stimulus/S 82	83	776349
776.985	0.0	Stimulus/S222	132	776985
777.648	0.0	Stimulus/S 88	89	777648
778.948	0.0	Stimulus/S129	130	778948
779.241	0.0	Stimulus/S222	132	779241
780.447	0.0	Stimulus/S 50	51	780447
781.648	0.0	Stimulus/S118	119	781648
782.847	0.0	Stimulus/S119	120	782847
784.146	0.0	Stimulus/S121	122	784146
785.346	0.0	Stimulus/S103	104	785346
786.645	0.0	Stimulus/S129	130	786645
787.033	0.0	Stimulus/S222	132	787033
788.145	0.0	Stimulus/S 27	28	788145
789.445	0.0	Stimulus/S 89	90	789445
790.545	0.0	Stimulus/S  9	10	790545
791.86	0.0	Stimulus/S 87	88	791860
793.16	0.0	Stimulus/S129	130	793160
793.593	0.0	Stimulus/S222	132	793593
794.66	0.0	Stimulus/S 19	20	794660
795.759	0.0	Stimulus/S 55	56	795759
796.959	0.0	Stimulus/S 65	66	796959
798.258	0.0	Stimulus/S 26	27	798258
799.558	0.0	Stimulus/S 97	98	799558
800.658	0.0	Stimulus/S129	130	800658
801.001	0.0	Stimulus/S222	132	801001
802.157	0.0	Stimulus/S 79	80	802157
803.257	0.0	Stimulus/S121	122	803257
804.357	0.0	Stimulus/S 81	82	804357
805.456	0.0	Stimulus/S 62	63	805456
806.556	0.0	Stimulus/S129	130	806556
807.05	0.0	Stimulus/S222	132	807050
808.055	0.0	Stimulus/S122	123	808055
809.355	0.0	Stimulus/S125	126	809355
810.654	0.0	Stimulus/S 23	24	810654
811.954	0.0	Stimulus/S 28	29	811954
813.253	0.0	Stimulus/S129	130	813253
813.802	0.0	Stimulus/S222	132	813802
814.753	0.0	Stimulus/S106	107	814753
815.953	0.0	Stimulus/S 36	37	815953
817.252	0.0	Stimulus/S 76	77	817252
818.552	0.0	Stimulus/S129	130	818552
818.97	0.0	Stimulus/S222	132	818970
820.051	0.0	Stimulus/S 95	96	820051
821.351	0.0	Stimulus/S 16	17	821351
822.451	0.0	Stimulus/S 21	22	822451
823.75	0.0	Stimulus/S129	130	823750
824.234	0.0	Stimulus/S222	132	824234
825.25	0.0	Stimulus/S 95	96	825250
826.35	0.0	Stimulus/S 99	100	826350
827.549	0.0	Stimulus/S 12	13	827549
828.848	0.0	Stimulus/S 57	58	828848
829.948	0.0	Stimulus/S129	130	829948
830.362	0.0	Stimulus/S222	132	830362
831.448	0.0	Stimulus/S110	111	831448
832.747	0.0	Stimulus/S 30	31	832747
834.047	0.0	Stimulus/S 66	67	834047
835.346	0.0	Stimulus/S129	130	835346
835.994	0.0	Stimulus/S222	132	835994
836.846	0.0	Stimulus/S 30	31	836846
838.145	0.0	Stimulus/S 82	83	838145
839.445	0.0	Stimulus/S 19	20	839445
840.645	0.0	Stimulus/S 48	49	840645
841.861	0.0	Stimulus/S 38	39	841861
842.961	0.0	Stimulus/S129	130	842961
843.354	0.0	Stimulus/S222	132	843354
844.46	0.0	Stimulus/S119	120	844460
845.66	0.0	Stimulus/S 34	35	845660
846.859	0.0	Stimulus/S 84	85	846859
848.059	0.0	Stimulus/S 93	94	848059
849.358	0.0	Stimulus/S 18	19	849358
850.558	0.0	Stimulus/S129	130	850558
850.922	0.0	Stimulus/S222	132	850922
852.058	0.0	Stimulus/S 28	29	852058
853.157	0.0	Stimulus/S 61	62	853157
854.257	0.0	Stimulus/S 24	25	854257
855.457	0.0	Stimulus/S129	130	855457
855.93	0.0	Stimulus/S222	132	855930
856.956	0.0	Stimulus/S 81	82	856956
858.156	0.0	Stimulus/S 78	79	858156
859.356	0.0	Stimulus/S 68	69	859356
860.455	0.0	Stimulus/S129	130	860455
860.826	0.0	Stimulus/S222	132	860826
861.954	0.0	Stimulus/S 64	65	861954
863.054	0.0	Stimulus/S 85	86	863054
864.354	0.0	Stimulus/S108	109	864354
865.554	0.0	Stimulus/S 32	33	865554
866.853	0.0	Stimulus/S129	130	866853
867.338	0.0	Stimulus/S222	132	867338
868.352	0.0	Stimulus/S112	113	868352
869.552	0.0	Stimulus/S 17	18	869552
870.752	0.0	Stimulus/S106	107	870752
872.051	0.0	Stimulus/S 41	42	872051
873.251	0.0	Stimulus/S 23	24	873251
874.55	0.0	Stimulus/S129	130	874550
875.242	0.0	Stimulus/S222	132	875242
876.05	0.0	Stimulus/S117	118	876050
877.15	0.0	Stimulus/S 61	62	877150
878.249	0.0	Stimulus/S  4	5	878249
879.449	0.0	Stimulus/S 17	18	879449
880.748	0.0	Stimulus/S129	130	880748
881.13	0.0	Stimulus/S222	132	881130
882.248	0.0	Stimulus/S 54	55	882248
883.547	0.0	Stimulus/S109	110	883547
884.647	0.0	Stimulus/S113	114	884647
885.947	0.0	Stimulus/S 49	50	885947
886.282	0.0	Stimulus/S222	132	886282
887.146	0.0	Stimulus/S113	114	887146
887.402	0.0	Stimulus/S222	132	887402
888.446	0.0	Stimulus/S129	130	888446
888.858	0.0	Stimulus/S222	132	888858
889.945	0.0	Stimulus/S 15	16	889945
891.145	0.0	Stimulus/S 53	54	891145
892.361	0.0	Stimulus/S 18	19	892361
893.661	0.0	Stimulus/S 43	44	893661
894.861	0.0	Stimulus/S 97	98	894861
896.06	0.0	Stimulus/S129	130	896060
896.49	0.0	Stimulus/S222	132	896490
897.559	0.0	Stimulus/S 59	60	897559
898.859	0.0	Stimulus/S  3	4	898859
900.059	0.0	Stimulus/S 59	60	900059
901.358	0.0	Stimulus/S129	130	901358
901.962	0.0	Stimulus/S222	132	901962
903.984	0.0	Stimulus/S244	133	903984
1024.185	0.0	Stimulus/S200	131	1024185
1027.201	0.0	Stimulus/S113	114	1027201
1028.301	0.0	Stimulus/S 70	71	1028301
1029.6	0.0	Stimulus/S 78	79	1029600
1030.8	0.0	Stimulus/S 27	28	1030800
1031.9	0.0	Stimulus/S129	130	1031900
1032.299	0.0	Stimulus/S222	132	1032299
1033.399	0.0	Stimulus/S113	114	1033399
1034.499	0.0	Stimulus/S 56	57	1034499
1035.698	0.0	Stimulus/S 23	24	1035698
1036.798	0.0	Stimulus/S103	104	1036798
1037.898	0.0	Stimulus/S  8	9	1037898
1039.097	0.0	Stimulus/S129	130	1039097
1039.467	0.0	Stimulus/S222	132	1039467
1040.596	0.0	Stimulus/S  2	3	1040596
1041.896	0.0	Stimulus/S 50	51	1041896
1043.096	0.0	Stimulus/S 39	40	1043096
1044.296	0.0	Stimulus/S129	130	1044296
1044.923	0.0	Stimulus/S222	132	1044923
1045.795	0.0	Stimulus/S 95	96	1045795
1046.895	0.0	Stimulus/S 70	71	1046895
1048.194	0.0	Stimulus/S 78	79	1048194
1049.294	0.0	Stimulus/S128	129	1049294
1050.494	0.0	Stimulus/S129	130	1050494
1050.907	0.0	Stimulus/S222	132	1050907
1051.993	0.0	Stimulus/S 72	73	1051993
1053.093	0.0	Stimulus/S 38	39	1053093
1054.192	0.0	Stimulus/S 34	35	1054192
1055.292	0.0	Stimulus/S 81	82	1055292
1056.492	0.0	Stimulus/S129	130	1056492
1056.923	0.0	Stimulus/S222	132	1056923
1057.991	0.0	Stimulus/S101	102	1057991
1059.091	0.0	Stimulus/S114	115	1059091
1060.19	0.0	Stimulus/S 43	44	1060190
1061.49	0.0	Stimulus/S129	130	1061490
1062.059	0.0	Stimulus/S222	132	1062059
