onset	duration	trial_type	value	sample
0.0	0.0	New Segment/	1	0
9.291	0.0	Stimulus/S200	131	9291
12.307	0.0	Stimulus/S 70	71	12307
13.606	0.0	Stimulus/S 63	64	13606
14.706	0.0	Stimulus/S 99	100	14706
15.906	0.0	Stimulus/S129	130	15906
16.309	0.0	Stimulus/S222	132	16309
17.405	0.0	Stimulus/S 36	37	17405
18.505	0.0	Stimulus/S 12	13	18505
19.604	0.0	Stimulus/S119	120	19604
20.904	0.0	Stimulus/S  2	3	20904
22.104	0.0	Stimulus/S129	130	22104
22.548	0.0	Stimulus/S222	132	22548
23.603	0.0	Stimulus/S110	111	23603
24.703	0.0	Stimulus/S 11	12	24703
25.902	0.0	Stimulus/S 94	95	25902
27.102	0.0	Stimulus/S 24	25	27102
28.302	0.0	Stimulus/S108	109	28302
29.601	0.0	Stimulus/S129	130	29601
29.957	0.0	Stimulus/S222	132	29957
31.1	0.0	Stimulus/S  9	10	31100
32.2	0.0	Stimulus/S126	127	32200
33.499	0.0	Stimulus/S109	110	33499
34.799	0.0	Stimulus/S 95	96	34799
35.899	0.0	Stimulus/S 54	55	35899
36.999	0.0	Stimulus/S129	130	36999
37.332	0.0	Stimulus/S222	132	37332
38.498	0.0	Stimulus/S 28	29	38498
39.598	0.0	Stimulus/S 62	63	39598
40.897	0.0	Stimulus/S 13	14	40897
42.097	0.0	Stimulus/S129	130	42097
42.517	0.0	Stimulus/S222	132	42517
43.596	0.0	Stimulus/S  6	7	43596
44.696	0.0	Stimulus/S115	116	44696
45.896	0.0	Stimulus/S  3	4	45896
47.195	0.0	Stimulus/S129	130	47195
47.588	0.0	Stimulus/S222	132	47588
48.695	0.0	Stimulus/S 93	94	48695
49.795	0.0	Stimulus/S 25	26	49795
51.094	0.0	Stimulus/S 34	35	51094
52.194	0.0	Stimulus/S 23	24	52194
53.393	0.0	Stimulus/S 41	42	53393
54.509	0.0	Stimulus/S129	130	54509
54.853	0.0	Stimulus/S222	132	54853
56.009	0.0	Stimulus/S 57	58	56009
57.109	0.0	Stimulus/S  5	6	57109
58.408	0.0	Stimulus/S 34	35	58408
59.508	0.0	Stimulus/S129	130	59508
59.909	0.0	Stimulus/S222	132	59909
61.007	0.0	Stimulus/S 11	12	61007
62.107	0.0	Stimulus/S 63	64	62107
63.307	0.0	Stimulus/S 69	70	63307
64.506	0.0	Stimulus/S129	130	64506
64.837	0.0	Stimulus/S222	132	64837
66.006	0.0	Stimulus/S 12	13	66006
67.206	0.0	Stimulus/S124	125	67206
68.405	0.0	Stimulus/S 58	59	68405
69.505	0.0	Stimulus/S 99	100	69505
70.804	0.0	Stimulus/S129	130	70804
71.125	0.0	Stimulus/S222	132	71125
72.304	0.0	Stimulus/S 62	63	72304
73.404	0.0	Stimulus/S102	103	73404
74.603	0.0	Stimulus/S 26	27	74603
75.803	0.0	Stimulus/S 59	60	75803
77.102	0.0	Stimulus/S129	130	77102
77.413	0.0	Stimulus/S222	132	77413
78.601	0.0	Stimulus/S 45	46	78601
79.901	0.0	Stimulus/S  2	3	79901
81.101	0.0	Stimulus/S 21	22	81101
82.4	0.0	Stimulus/S 22	23	82400
83.7	0.0	Stimulus/S129	130	83700
84.053	0.0	Stimulus/S222	132	84053
85.199	0.0	Stimulus/S  8	9	85199
86.399	0.0	Stimulus/S 77	78	86399
87.499	0.0	Stimulus/S 26	27	87499
88.599	0.0	Stimulus/S129	130	88599
89.029	0.0	Stimulus/S222	132	89029
90.098	0.0	Stimulus/S 74	75	90098
91.397	0.0	Stimulus/S 87	88	91397
92.497	0.0	Stimulus/S 37	38	92497
93.697	0.0	Stimulus/S 82	83	93697
94.897	0.0	Stimulus/S 18	19	94897
96.196	0.0	Stimulus/S129	130	96196
96.469	0.0	Stimulus/S222	132	96469
97.695	0.0	Stimulus/S 85	86	97695
98.796	0.0	Stimulus/S 45	46	98796
100.095	0.0	Stimulus/S 79	80	100095
101.394	0.0	Stimulus/S129	130	101394
101.781	0.0	Stimulus/S222	132	101781
102.894	0.0	Stimulus/S 76	77	102894
104.01	0.0	Stimulus/S103	104	104010
105.21	0.0	Stimulus/S 88	89	105210
106.409	0.0	Stimulus/S 54	55	106409
107.509	0.0	Stimulus/S129	130	107509
107.829	0.0	Stimulus/S222	132	107829
109.008	0.0	Stimulus/S 23	24	109008
110.108	0.0	Stimulus/S113	114	110108
111.208	0.0	Stimulus/S 80	81	111208
112.507	0.0	Stimulus/S 44	45	112507
113.807	0.0	Stimulus/S 66	67	113807
115.006	0.0	Stimulus/S129	130	115006
115.285	0.0	Stimulus/S222	132	115285
116.506	0.0	Stimulus/S 50	51	116506
117.706	0.0	Stimulus/S 83	84	117706
119.005	0.0	Stimulus/S110	111	119005
120.305	0.0	Stimulus/S 50	51	120305
121.405	0.0	Stimulus/S 98	99	121405
122.604	0.0	Stimulus/S129	130	122604
122.949	0.0	Stimulus/S222	132	122949
124.103	0.0	Stimulus/S 70	71	124103
125.403	0.0	Stimulus/S112	113	125403
126.603	0.0	Stimulus/S114	115	126603
127.803	0.0	Stimulus/S 70	71	127803
128.902	0.0	Stimulus/S 97	98	128902
130.102	0.0	Stimulus/S129	130	130102
130.389	0.0	Stimulus/S222	132	130389
131.601	0.0	Stimulus/S 31	32	131601
132.701	0.0	Stimulus/S 48	49	132701
133.901	0.0	Stimulus/S 64	65	133901
135.2	0.0	Stimulus/S 13	14	135200
136.4	0.0	Stimulus/S129	130	136400
136.709	0.0	Stimulus/S222	132	136709
137.899	0.0	Stimulus/S 42	43	137899
138.999	0.0	Stimulus/S124	125	138999
140.099	0.0	Stimulus/S100	101	140099
141.298	0.0	Stimulus/S101	102	141298
142.597	0.0	Stimulus/S 78	79	142597
143.897	0.0	Stimulus/S129	130	143897
144.197	0.0	Stimulus/S222	132	144197
145.397	0.0	Stimulus/S 97	98	145397
146.596	0.0	Stimulus/S 10	11	146596
147.696	0.0	Stimulus/S  7	8	147696
148.796	0.0	Stimulus/S112	113	148796
149.895	0.0	Stimulus/S129	130	149895
150.261	0.0	Stimulus/S222	132	150261
151.395	0.0	Stimulus/S 30	31	151395
152.694	0.0	Stimulus/S 47	48	152694
153.894	0.0	Stimulus/S 44	45	153894
155.01	0.0	Stimulus/S129	130	155010
155.413	0.0	Stimulus/S222	132	155413
156.51	0.0	Stimulus/S 76	77	156510
157.809	0.0	Stimulus/S 35	36	157809
159.009	0.0	Stimulus/S 46	47	159009
160.308	0.0	Stimulus/S102	103	160308
161.508	0.0	Stimulus/S 61	62	161508
162.608	0.0	Stimulus/S129	130	162608
162.949	0.0	Stimulus/S222	132	162949
164.107	0.0	Stimulus/S 92	93	164107
165.207	0.0	Stimulus/S124	125	165207
166.506	0.0	Stimulus/S 25	26	166506
167.606	0.0	Stimulus/S129	130	167606
167.973	0.0	Stimulus/S222	132	167973
169.105	0.0	Stimulus/S116	117	169105
170.305	0.0	Stimulus/S 33	34	170305
171.405	0.0	Stimulus/S104	105	171405
172.605	0.0	Stimulus/S 39	40	172605
173.704	0.0	Stimulus/S129	130	173704
174.037	0.0	Stimulus/S222	132	174037
175.204	0.0	Stimulus/S101	102	175204
176.404	0.0	Stimulus/S 61	62	176404
177.503	0.0	Stimulus/S117	118	177503
178.703	0.0	Stimulus/S 49	50	178703
179.902	0.0	Stimulus/S129	130	179902
180.181	0.0	Stimulus/S222	132	180181
181.401	0.0	Stimulus/S 39	40	181401
182.602	0.0	Stimulus/S 98	99	182602
183.901	0.0	Stimulus/S 60	61	183901
185.2	0.0	Stimulus/S129	130	185200
185.557	0.0	Stimulus/S222	132	185557
186.7	0.0	Stimulus/S 59	60	186700
187.999	0.0	Stimulus/S 21	22	187999
189.299	0.0	Stimulus/S 74	75	189299
190.399	0.0	Stimulus/S129	130	190399
190.821	0.0	Stimulus/S222	132	190821
191.898	0.0	Stimulus/S 56	57	191898
192.998	0.0	Stimulus/S 42	43	192998
194.297	0.0	Stimulus/S 85	86	194297
195.597	0.0	Stimulus/S106	107	195597
196.896	0.0	Stimulus/S129	130	196896
197.269	0.0	Stimulus/S222	132	197269
198.396	0.0	Stimulus/S 24	25	198396
199.695	0.0	Stimulus/S 46	47	199695
200.995	0.0	Stimulus/S 63	64	200995
202.095	0.0	Stimulus/S125	126	202095
203.394	0.0	Stimulus/S129	130	203394
203.685	0.0	Stimulus/S222	132	203685
204.893	0.0	Stimulus/S  4	5	204893
206.11	0.0	Stimulus/S 91	92	206110
207.21	0.0	Stimulus/S 76	77	207210
208.509	0.0	Stimulus/S 94	95	208509
209.809	0.0	Stimulus/S 84	85	209809
211.009	0.0	Stimulus/S129	130	211009
211.365	0.0	Stimulus/S222	132	211365
212.508	0.0	Stimulus/S103	104	212508
213.608	0.0	Stimulus/S 33	34	213608
214.808	0.0	Stimulus/S 53	54	214808
216.007	0.0	Stimulus/S127	128	216007
217.307	0.0	Stimulus/S129	130	217307
217.765	0.0	Stimulus/S222	132	217765
218.806	0.0	Stimulus/S121	122	218806
220.006	0.0	Stimulus/S 27	28	220006
221.205	0.0	Stimulus/S 23	24	221205
222.305	0.0	Stimulus/S 15	16	222305
223.505	0.0	Stimulus/S 68	69	223505
224.704	0.0	Stimulus/S129	130	224704
224.981	0.0	Stimulus/S222	132	224981
226.204	0.0	Stimulus/S 66	67	226204
227.503	0.0	Stimulus/S  7	8	227503
228.803	0.0	Stimulus/S 48	49	228803
230.003	0.0	Stimulus/S 35	36	230003
231.202	0.0	Stimulus/S 82	83	231202
232.302	0.0	Stimulus/S129	130	232302
232.645	0.0	Stimulus/S222	132	232645
233.801	0.0	Stimulus/S 43	44	233801
235.001	0.0	Stimulus/S 67	68	235001
236.3	0.0	Stimulus/S 40	41	236300
237.6	0.0	Stimulus/S129	130	237600
237.989	0.0	Stimulus/S222	132	237989
239.099	0.0	Stimulus/S106	107	239099
240.399	0.0	Stimulus/S  2	3	240399
241.699	0.0	Stimulus/S 96	97	241699
242.799	0.0	Stimulus/S129	130	242799
243.237	0.0	Stimulus/S222	132	243237
