onset	duration	trial_type	value	sample
275.951	0.0	Stimulus/S  9	10	275951
277.251	0.0	Stimulus/S129	130	277251
277.641	0.0	Stimulus/S222	132	277641
278.75	0.0	Stimulus/S 99	100	278750
280.05	0.0	Stimulus/S 61	62	280050
281.15	0.0	Stimulus/S  8	9	281150
282.449	0.0	Stimulus/S129	130	282449
282.889	0.0	Stimulus/S222	132	282889
283.949	0.0	Stimulus/S 85	86	283949
285.149	0.0	Stimulus/S  5	6	285149
286.348	0.0	Stimulus/S 52	53	286348
287.448	0.0	Stimulus/S 72	73	287448
288.747	0.0	Stimulus/S129	130	288747
289.226	0.0	Stimulus/S222	132	289226
290.247	0.0	Stimulus/S 54	55	290247
291.546	0.0	Stimulus/S 25	26	291546
292.646	0.0	Stimulus/S 74	75	292646
293.846	0.0	Stimulus/S129	130	293846
294.234	0.0	Stimulus/S222	132	294234
295.345	0.0	Stimulus/S 28	29	295345
296.645	0.0	Stimulus/S 65	66	296645
297.845	0.0	Stimulus/S 62	63	297845
299.044	0.0	Stimulus/S 31	32	299044
300.144	0.0	Stimulus/S113	114	300144
301.243	0.0	Stimulus/S129	130	301243
301.754	0.0	Stimulus/S222	132	301754
302.743	0.0	Stimulus/S 30	31	302743
303.943	0.0	Stimulus/S 46	47	303943
305.242	0.0	Stimulus/S122	123	305242
306.342	0.0	Stimulus/S 73	74	306342
307.658	0.0	Stimulus/S129	130	307658
308.026	0.0	Stimulus/S222	132	308026
309.14	0.0	Stimulus/S 57	58	309140
310.357	0.0	Stimulus/S118	119	310357
311.457	0.0	Stimulus/S  1	2	311457
312.656	0.0	Stimulus/S100	101	312656
313.756	0.0	Stimulus/S 28	29	313756
315.055	0.0	Stimulus/S129	130	315055
315.369	0.0	Stimulus/S222	132	315369
316.555	0.0	Stimulus/S110	111	316555
317.655	0.0	Stimulus/S116	117	317655
318.754	0.0	Stimulus/S 27	28	318754
320.054	0.0	Stimulus/S 32	33	320054
321.154	0.0	Stimulus/S129	130	321154
321.546	0.0	Stimulus/S222	132	321546
322.653	0.0	Stimulus/S  2	3	322653
323.853	0.0	Stimulus/S 22	23	323853
325.152	0.0	Stimulus/S 56	57	325152
326.452	0.0	Stimulus/S129	130	326452
326.906	0.0	Stimulus/S222	132	326906
327.951	0.0	Stimulus/S 35	36	327951
329.051	0.0	Stimulus/S115	116	329051
330.151	0.0	Stimulus/S 18	19	330151
331.25	0.0	Stimulus/S 80	81	331250
332.35	0.0	Stimulus/S129	130	332350
332.746	0.0	Stimulus/S222	132	332746
333.849	0.0	Stimulus/S124	125	333849
335.149	0.0	Stimulus/S 53	54	335149
336.349	0.0	Stimulus/S 40	41	336349
337.648	0.0	Stimulus/S129	130	337648
338.106	0.0	Stimulus/S222	132	338106
339.148	0.0	Stimulus/S 90	91	339148
340.447	0.0	Stimulus/S 37	38	340447
341.547	0.0	Stimulus/S 50	51	341547
342.747	0.0	Stimulus/S 67	68	342747
344.046	0.0	Stimulus/S120	121	344046
345.246	0.0	Stimulus/S129	130	345246
345.658	0.0	Stimulus/S222	132	345658
346.745	0.0	Stimulus/S 33	34	346745
348.045	0.0	Stimulus/S 30	31	348045
349.145	0.0	Stimulus/S 47	48	349145
350.344	0.0	Stimulus/S100	101	350344
351.644	0.0	Stimulus/S 32	33	351644
352.943	0.0	Stimulus/S129	130	352943
353.37	0.0	Stimulus/S222	132	353370
354.443	0.0	Stimulus/S 27	28	354443
355.742	0.0	Stimulus/S 53	54	355742
357.042	0.0	Stimulus/S  3	4	357042
358.358	0.0	Stimulus/S 88	89	358358
359.558	0.0	Stimulus/S 15	16	359558
360.657	0.0	Stimulus/S129	130	360657
361.082	0.0	Stimulus/S222	132	361082
362.157	0.0	Stimulus/S 16	17	362157
363.356	0.0	Stimulus/S 40	41	363356
364.556	0.0	Stimulus/S122	123	364556
365.656	0.0	Stimulus/S129	130	365656
366.09	0.0	Stimulus/S222	132	366090
367.155	0.0	Stimulus/S 38	39	367155
368.255	0.0	Stimulus/S 58	59	368255
369.455	0.0	Stimulus/S 35	36	369455
370.754	0.0	Stimulus/S 13	14	370754
372.054	0.0	Stimulus/S 76	77	372054
373.353	0.0	Stimulus/S129	130	373353
373.722	0.0	Stimulus/S222	132	373722
374.853	0.0	Stimulus/S113	114	374853
376.053	0.0	Stimulus/S 12	13	376053
377.152	0.0	Stimulus/S 64	65	377152
378.451	0.0	Stimulus/S 98	99	378451
379.651	0.0	Stimulus/S128	129	379651
380.951	0.0	Stimulus/S129	130	380951
381.498	0.0	Stimulus/S222	132	381498
382.45	0.0	Stimulus/S 71	72	382450
383.65	0.0	Stimulus/S120	121	383650
384.949	0.0	Stimulus/S 83	84	384949
386.249	0.0	Stimulus/S 57	58	386249
387.349	0.0	Stimulus/S129	130	387349
387.818	0.0	Stimulus/S222	132	387818
388.848	0.0	Stimulus/S118	119	388848
390.048	0.0	Stimulus/S 40	41	390048
391.248	0.0	Stimulus/S 42	43	391248
392.447	0.0	Stimulus/S 87	88	392447
393.647	0.0	Stimulus/S 69	70	393647
394.746	0.0	Stimulus/S129	130	394746
395.098	0.0	Stimulus/S222	132	395098
396.246	0.0	Stimulus/S 65	66	396246
397.346	0.0	Stimulus/S 68	69	397346
398.545	0.0	Stimulus/S 76	77	398545
399.645	0.0	Stimulus/S 20	21	399645
400.844	0.0	Stimulus/S 46	47	400844
401.944	0.0	Stimulus/S129	130	401944
402.554	0.0	Stimulus/S222	132	402554
403.443	0.0	Stimulus/S111	112	403443
404.743	0.0	Stimulus/S  6	7	404743
405.843	0.0	Stimulus/S 34	35	405843
407.043	0.0	Stimulus/S129	130	407043
407.498	0.0	Stimulus/S222	132	407498
408.542	0.0	Stimulus/S  6	7	408542
409.658	0.0	Stimulus/S108	109	409658
410.758	0.0	Stimulus/S100	101	410758
411.857	0.0	Stimulus/S129	130	411857
412.41	0.0	Stimulus/S222	132	412410
413.357	0.0	Stimulus/S 86	87	413357
414.557	0.0	Stimulus/S121	122	414557
415.856	0.0	Stimulus/S 30	31	415856
417.156	0.0	Stimulus/S116	117	417156
418.455	0.0	Stimulus/S 19	20	418455
419.655	0.0	Stimulus/S129	130	419655
420.026	0.0	Stimulus/S222	132	420026
421.154	0.0	Stimulus/S 51	52	421154
422.354	0.0	Stimulus/S 11	12	422354
423.554	0.0	Stimulus/S 92	93	423554
424.753	0.0	Stimulus/S 18	19	424753
425.953	0.0	Stimulus/S 36	37	425953
427.252	0.0	Stimulus/S129	130	427252
427.562	0.0	Stimulus/S222	132	427562
428.752	0.0	Stimulus/S 14	15	428752
430.051	0.0	Stimulus/S102	103	430051
431.351	0.0	Stimulus/S 29	30	431351
432.451	0.0	Stimulus/S114	115	432451
433.651	0.0	Stimulus/S 89	90	433651
434.75	0.0	Stimulus/S129	130	434750
435.034	0.0	Stimulus/S222	132	435034
436.249	0.0	Stimulus/S  8	9	436249
437.349	0.0	Stimulus/S106	107	437349
438.449	0.0	Stimulus/S 85	86	438449
439.549	0.0	Stimulus/S129	130	439549
439.962	0.0	Stimulus/S222	132	439962
441.048	0.0	Stimulus/S 75	76	441048
442.347	0.0	Stimulus/S 41	42	442347
443.447	0.0	Stimulus/S103	104	443447
444.747	0.0	Stimulus/S 77	78	444747
445.947	0.0	Stimulus/S 37	38	445947
447.146	0.0	Stimulus/S129	130	447146
447.418	0.0	Stimulus/S222	132	447418
448.645	0.0	Stimulus/S 36	37	448645
449.745	0.0	Stimulus/S 72	73	449745
450.845	0.0	Stimulus/S  2	3	450845
451.945	0.0	Stimulus/S 51	52	451945
453.144	0.0	Stimulus/S 12	13	453144
454.244	0.0	Stimulus/S129	130	454244
454.49	0.0	Stimulus/S222	132	454490
455.743	0.0	Stimulus/S 39	40	455743
456.943	0.0	Stimulus/S 82	83	456943
458.242	0.0	Stimulus/S 51	52	458242
459.459	0.0	Stimulus/S129	130	459459
459.93	0.0	Stimulus/S222	132	459930
460.958	0.0	Stimulus/S 58	59	460958
462.158	0.0	Stimulus/S 17	18	462158
463.257	0.0	Stimulus/S 79	80	463257
464.557	0.0	Stimulus/S101	102	464557
465.657	0.0	Stimulus/S129	130	465657
466.074	0.0	Stimulus/S222	132	466074
467.156	0.0	Stimulus/S 21	22	467156
468.456	0.0	Stimulus/S 58	59	468456
469.655	0.0	Stimulus/S 80	81	469655
470.855	0.0	Stimulus/S110	111	470855
471.955	0.0	Stimulus/S129	130	471955
472.394	0.0	Stimulus/S222	132	472394
473.454	0.0	Stimulus/S 91	92	473454
474.554	0.0	Stimulus/S124	125	474554
475.754	0.0	Stimulus/S 27	28	475754
476.953	0.0	Stimulus/S 93	94	476953
478.252	0.0	Stimulus/S129	130	478252
478.602	0.0	Stimulus/S222	132	478602
479.752	0.0	Stimulus/S 29	30	479752
480.852	0.0	Stimulus/S 94	95	480852
482.051	0.0	Stimulus/S 74	75	482051
483.151	0.0	Stimulus/S 20	21	483151
484.351	0.0	Stimulus/S 37	38	484351
485.55	0.0	Stimulus/S129	130	485550
486.122	0.0	Stimulus/S222	132	486122
487.049	0.0	Stimulus/S 10	11	487049
488.349	0.0	Stimulus/S  1	2	488349
489.449	0.0	Stimulus/S 97	98	489449
490.648	0.0	Stimulus/S129	130	490648
490.97	0.0	Stimulus/S222	132	490970
492.148	0.0	Stimulus/S 81	82	492148
493.348	0.0	Stimulus/S  8	9	493348
494.647	0.0	Stimulus/S 69	70	494647
495.747	0.0	Stimulus/S 13	14	495747
496.947	0.0	Stimulus/S 26	27	496947
498.146	0.0	Stimulus/S129	130	498146
499.645	0.0	Stimulus/S 45	46	499645
499.786	0.0	Stimulus/S222	132	499786
500.745	0.0	Stimulus/S 17	18	500745
501.945	0.0	Stimulus/S 59	60	501945
503.145	0.0	Stimulus/S 70	71	503145
504.444	0.0	Stimulus/S104	105	504444
505.744	0.0	Stimulus/S129	130	505744
506.186	0.0	Stimulus/S222	132	506186
507.243	0.0	Stimulus/S 70	71	507243
508.443	0.0	Stimulus/S 66	67	508443
509.642	0.0	Stimulus/S 14	15	509642
510.958	0.0	Stimulus/S112	113	510958
512.158	0.0	Stimulus/S129	130	512158
512.634	0.0	Stimulus/S222	132	512634
513.658	0.0	Stimulus/S110	111	513658
514.757	0.0	Stimulus/S 43	44	514757
515.857	0.0	Stimulus/S126	127	515857
516.957	0.0	Stimulus/S 61	62	516957
518.056	0.0	Stimulus/S129	130	518056
518.411	0.0	Stimulus/S222	132	518411
519.556	0.0	Stimulus/S 39	40	519556
520.655	0.0	Stimulus/S 32	33	520655
521.855	0.0	Stimulus/S105	106	521855
523.055	0.0	Stimulus/S 23	24	523055
524.154	0.0	Stimulus/S129	130	524154
524.654	0.0	Stimulus/S222	132	524654
525.654	0.0	Stimulus/S124	125	525654
526.854	0.0	Stimulus/S  4	5	526854
528.053	0.0	Stimulus/S117	118	528053
529.352	0.0	Stimulus/S 24	25	529352
530.552	0.0	Stimulus/S 10	11	530552
531.652	0.0	Stimulus/S129	130	531652
532.027	0.0	Stimulus/S222	132	532027
533.151	0.0	Stimulus/S 78	79	533151
534.351	0.0	Stimulus/S 98	99	534351
535.451	0.0	Stimulus/S 97	98	535451
536.65	0.0	Stimulus/S129	130	536650
536.939	0.0	Stimulus/S222	132	536939
538.15	0.0	Stimulus/S 73	74	538150
539.449	0.0	Stimulus/S 44	45	539449
540.749	0.0	Stimulus/S 23	24	540749
542.048	0.0	Stimulus/S129	130	542048
542.619	0.0	Stimulus/S222	132	542619
543.548	0.0	Stimulus/S109	110	543548
544.748	0.0	Stimulus/S 50	51	544748
545.948	0.0	Stimulus/S107	108	545948
547.247	0.0	Stimulus/S129	130	547247
547.627	0.0	Stimulus/S222	132	547627
548.746	0.0	Stimulus/S113	114	548746
549.946	0.0	Stimulus/S  4	5	549946
551.245	0.0	Stimulus/S119	120	551245
552.545	0.0	Stimulus/S125	126	552545
553.645	0.0	Stimulus/S 52	53	553645
554.745	0.0	Stimulus/S129	130	554745
555.083	0.0	Stimulus/S222	132	555083
556.244	0.0	Stimulus/S 84	85	556244
557.344	0.0	Stimulus/S 93	94	557344
558.643	0.0	Stimulus/S 60	61	558643
559.943	0.0	Stimulus/S 49	50	559943
561.059	0.0	Stimulus/S 34	35	561059
562.159	0.0	Stimulus/S129	130	562159
562.619	0.0	Stimulus/S222	132	562619
563.658	0.0	Stimulus/S116	117	563658
564.758	0.0	Stimulus/S 25	26	564758
565.958	0.0	Stimulus/S 60	61	565958
567.157	0.0	Stimulus/S104	105	567157
568.357	0.0	Stimulus/S 75	76	568357
569.656	0.0	Stimulus/S129	130	569656
570.075	0.0	Stimulus/S222	132	570075
571.156	0.0	Stimulus/S 39	40	571156
572.255	0.0	Stimulus/S  6	7	572255
573.355	0.0	Stimulus/S 62	63	573355
574.654	0.0	Stimulus/S129	130	574654
575.115	0.0	Stimulus/S222	132	575115
576.154	0.0	Stimulus/S121	122	576154
577.254	0.0	Stimulus/S 68	69	577254
578.553	0.0	Stimulus/S127	128	578553
579.753	0.0	Stimulus/S 74	75	579753
581.052	0.0	Stimulus/S129	130	581052
581.483	0.0	Stimulus/S222	132	581483
582.552	0.0	Stimulus/S108	109	582552
583.851	0.0	Stimulus/S 44	45	583851
584.951	0.0	Stimulus/S 15	16	584951
586.251	0.0	Stimulus/S129	130	586251
586.699	0.0	Stimulus/S222	132	586699
587.75	0.0	Stimulus/S 77	78	587750
589.05	0.0	Stimulus/S 89	90	589050
590.15	0.0	Stimulus/S126	127	590150
591.349	0.0	Stimulus/S114	115	591349
592.649	0.0	Stimulus/S129	130	592649
592.939	0.0	Stimulus/S222	132	592939
594.148	0.0	Stimulus/S 99	100	594148
595.248	0.0	Stimulus/S 80	81	595248
596.348	0.0	Stimulus/S 34	35	596348
597.647	0.0	Stimulus/S129	130	597647
598.187	0.0	Stimulus/S222	132	598187
599.146	0.0	Stimulus/S109	110	599146
600.346	0.0	Stimulus/S 42	43	600346
601.546	0.0	Stimulus/S 95	96	601546
602.646	0.0	Stimulus/S127	128	602646
603.745	0.0	Stimulus/S128	129	603745
604.845	0.0	Stimulus/S129	130	604845
605.147	0.0	Stimulus/S222	132	605147
606.344	0.0	Stimulus/S119	120	606344
607.544	0.0	Stimulus/S  4	5	607544
608.843	0.0	Stimulus/S 55	56	608843
609.943	0.0	Stimulus/S123	124	609943
611.159	0.0	Stimulus/S129	130	611159
611.451	0.0	Stimulus/S222	132	611451
612.659	0.0	Stimulus/S 33	34	612659
613.759	0.0	Stimulus/S 88	89	613759
615.058	0.0	Stimulus/S 49	50	615058
616.258	0.0	Stimulus/S111	112	616258
617.458	0.0	Stimulus/S129	130	617458
618.027	0.0	Stimulus/S222	132	618027
620.049	0.0	Stimulus/S244	133	620049
642.682	0.0	Stimulus/S200	131	642682
645.698	0.0	Stimulus/S 83	84	645698
646.898	0.0	Stimulus/S 91	92	646898
648.098	0.0	Stimulus/S 95	96	648098
649.197	0.0	Stimulus/S108	109	649197
650.397	0.0	Stimulus/S129	130	650397
650.683	0.0	Stimulus/S222	132	650683
651.896	0.0	Stimulus/S 89	90	651896
652.996	0.0	Stimulus/S114	115	652996
654.196	0.0	Stimulus/S 93	94	654196
655.295	0.0	Stimulus/S129	130	655295
655.787	0.0	Stimulus/S222	132	655787
656.794	0.0	Stimulus/S 15	16	656794
658.094	0.0	Stimulus/S 62	63	658094
659.294	0.0	Stimulus/S 98	99	659294
660.593	0.0	Stimulus/S129	130	660593
661.003	0.0	Stimulus/S222	132	661003
662.093	0.0	Stimulus/S117	118	662093
663.392	0.0	Stimulus/S 85	86	663392
664.592	0.0	Stimulus/S 48	49	664592
665.692	0.0	Stimulus/S100	101	665692
666.792	0.0	Stimulus/S 99	100	666792
668.091	0.0	Stimulus/S129	130	668091
668.379	0.0	Stimulus/S222	132	668379
669.59	0.0	Stimulus/S 47	48	669590
670.89	0.0	Stimulus/S 84	85	670890
672.189	0.0	Stimulus/S  6	7	672189
673.289	0.0	Stimulus/S101	102	673289
674.589	0.0	Stimulus/S124	125	674589
675.789	0.0	Stimulus/S129	130	675789
676.059	0.0	Stimulus/S222	132	676059
677.288	0.0	Stimulus/S125	126	677288
678.488	0.0	Stimulus/S 30	31	678488
679.687	0.0	Stimulus/S 62	63	679687
680.987	0.0	Stimulus/S129	130	680987
681.323	0.0	Stimulus/S222	132	681323
682.486	0.0	Stimulus/S120	121	682486
683.586	0.0	Stimulus/S 75	76	683586
684.686	0.0	Stimulus/S 99	100	684686
685.785	0.0	Stimulus/S129	130	685785
686.268	0.0	Stimulus/S222	132	686268
