onset	duration	trial_type	value	sample
142.096	0.0	Stimulus/S129	130	142096
142.407	0.0	Stimulus/S222	132	142407
143.595	0.0	Stimulus/S125	126	143595
144.894	0.0	Stimulus/S 27	28	144894
146.094	0.0	Stimulus/S128	129	146094
147.393	0.0	Stimulus/S 11	12	147393
148.693	0.0	Stimulus/S129	130	148693
149.031	0.0	Stimulus/S222	132	149031
150.193	0.0	Stimulus/S 79	80	150193
151.492	0.0	Stimulus/S100	101	151492
152.592	0.0	Stimulus/S112	113	152592
153.891	0.0	Stimulus/S 10	11	153891
155.091	0.0	Stimulus/S129	130	155091
155.447	0.0	Stimulus/S222	132	155447
156.591	0.0	Stimulus/S107	108	156591
157.79	0.0	Stimulus/S 80	81	157790
158.89	0.0	Stimulus/S 69	70	158890
160.189	0.0	Stimulus/S103	104	160189
161.389	0.0	Stimulus/S 64	65	161389
162.589	0.0	Stimulus/S129	130	162589
162.871	0.0	Stimulus/S222	132	162871
164.088	0.0	Stimulus/S 69	70	164088
165.288	0.0	Stimulus/S 39	40	165288
166.587	0.0	Stimulus/S 21	22	166587
167.887	0.0	Stimulus/S111	112	167887
169.087	0.0	Stimulus/S 97	98	169087
170.403	0.0	Stimulus/S129	130	170403
170.679	0.0	Stimulus/S222	132	170679
171.902	0.0	Stimulus/S 55	56	171902
173.002	0.0	Stimulus/S106	107	173002
174.102	0.0	Stimulus/S108	109	174102
175.301	0.0	Stimulus/S129	130	175301
175.655	0.0	Stimulus/S222	132	175655
176.801	0.0	Stimulus/S 94	95	176801
177.9	0.0	Stimulus/S 70	71	177900
179.2	0.0	Stimulus/S 94	95	179200
180.499	0.0	Stimulus/S129	130	180499
180.855	0.0	Stimulus/S222	132	180855
181.999	0.0	Stimulus/S109	110	181999
183.298	0.0	Stimulus/S 19	20	183298
184.398	0.0	Stimulus/S 11	12	184398
185.698	0.0	Stimulus/S 23	24	185698
186.798	0.0	Stimulus/S129	130	186798
187.176	0.0	Stimulus/S222	132	187176
188.297	0.0	Stimulus/S 26	27	188297
189.397	0.0	Stimulus/S 94	95	189397
190.696	0.0	Stimulus/S 33	34	190696
191.996	0.0	Stimulus/S105	106	191996
193.295	0.0	Stimulus/S 91	92	193295
194.495	0.0	Stimulus/S129	130	194495
194.824	0.0	Stimulus/S222	132	194824
195.994	0.0	Stimulus/S 84	85	195994
197.294	0.0	Stimulus/S115	116	197294
198.594	0.0	Stimulus/S 69	70	198594
199.793	0.0	Stimulus/S129	130	199793
200.2	0.0	Stimulus/S222	132	200200
201.293	0.0	Stimulus/S 90	91	201293
202.493	0.0	Stimulus/S 87	88	202493
203.692	0.0	Stimulus/S 81	82	203692
204.892	0.0	Stimulus/S129	130	204892
205.224	0.0	Stimulus/S222	132	205224
206.391	0.0	Stimulus/S 93	94	206391
207.691	0.0	Stimulus/S 42	43	207691
208.79	0.0	Stimulus/S 39	40	208790
209.89	0.0	Stimulus/S129	130	209890
210.167	0.0	Stimulus/S222	132	210167
211.389	0.0	Stimulus/S 85	86	211389
212.489	0.0	Stimulus/S 64	65	212489
213.689	0.0	Stimulus/S 23	24	213689
214.889	0.0	Stimulus/S129	130	214889
215.176	0.0	Stimulus/S222	132	215176
216.388	0.0	Stimulus/S  2	3	216388
217.488	0.0	Stimulus/S 91	92	217488
218.587	0.0	Stimulus/S105	106	218587
219.687	0.0	Stimulus/S 59	60	219687
220.903	0.0	Stimulus/S 35	36	220903
222.003	0.0	Stimulus/S129	130	222003
222.328	0.0	Stimulus/S222	132	222328
223.502	0.0	Stimulus/S 61	62	223502
224.602	0.0	Stimulus/S 78	79	224602
225.901	0.0	Stimulus/S 43	44	225901
227.101	0.0	Stimulus/S129	130	227101
227.432	0.0	Stimulus/S222	132	227432
228.6	0.0	Stimulus/S 23	24	228600
229.7	0.0	Stimulus/S125	126	229700
230.9	0.0	Stimulus/S123	124	230900
232.199	0.0	Stimulus/S 22	23	232199
233.399	0.0	Stimulus/S 45	46	233399
234.698	0.0	Stimulus/S129	130	234698
235.096	0.0	Stimulus/S222	132	235096
236.198	0.0	Stimulus/S 89	90	236198
237.498	0.0	Stimulus/S 97	98	237498
238.597	0.0	Stimulus/S 37	38	238597
239.797	0.0	Stimulus/S102	103	239797
241.096	0.0	Stimulus/S120	121	241096
242.296	0.0	Stimulus/S129	130	242296
242.648	0.0	Stimulus/S222	132	242648
243.795	0.0	Stimulus/S 81	82	243795
244.995	0.0	Stimulus/S 21	22	244995
246.295	0.0	Stimulus/S  1	2	246295
247.395	0.0	Stimulus/S 86	87	247395
248.594	0.0	Stimulus/S117	118	248594
249.694	0.0	Stimulus/S129	130	249694
250.024	0.0	Stimulus/S222	132	250024
251.193	0.0	Stimulus/S 21	22	251193
252.293	0.0	Stimulus/S 68	69	252293
253.392	0.0	Stimulus/S 81	82	253392
254.692	0.0	Stimulus/S129	130	254692
255.096	0.0	Stimulus/S222	132	255096
256.191	0.0	Stimulus/S 96	97	256191
257.291	0.0	Stimulus/S112	113	257291
258.391	0.0	Stimulus/S 43	44	258391
259.591	0.0	Stimulus/S  4	5	259591
260.89	0.0	Stimulus/S 18	19	260890
262.19	0.0	Stimulus/S129	130	262190
262.504	0.0	Stimulus/S222	132	262504
263.689	0.0	Stimulus/S 70	71	263689
264.989	0.0	Stimulus/S 76	77	264989
266.089	0.0	Stimulus/S 24	25	266089
267.288	0.0	Stimulus/S 32	33	267288
268.587	0.0	Stimulus/S129	130	268587
269.048	0.0	Stimulus/S222	132	269048
270.087	0.0	Stimulus/S 30	31	270087
271.403	0.0	Stimulus/S113	114	271403
272.603	0.0	Stimulus/S 20	21	272603
273.703	0.0	Stimulus/S129	130	273703
274.072	0.0	Stimulus/S222	132	274072
275.202	0.0	Stimulus/S118	119	275202
276.302	0.0	Stimulus/S 72	73	276302
277.601	0.0	Stimulus/S 74	75	277601
278.701	0.0	Stimulus/S129	130	278701
279.016	0.0	Stimulus/S222	132	279016
280.2	0.0	Stimulus/S 57	58	280200
281.3	0.0	Stimulus/S 35	36	281300
282.4	0.0	Stimulus/S 38	39	282400
283.499	0.0	Stimulus/S129	130	283499
283.816	0.0	Stimulus/S222	132	283816
284.999	0.0	Stimulus/S 29	30	284999
286.099	0.0	Stimulus/S107	108	286099
287.398	0.0	Stimulus/S  3	4	287398
288.498	0.0	Stimulus/S129	130	288498
288.808	0.0	Stimulus/S222	132	288808
289.997	0.0	Stimulus/S  7	8	289997
291.197	0.0	Stimulus/S122	123	291197
292.397	0.0	Stimulus/S125	126	292397
293.596	0.0	Stimulus/S124	125	293596
294.696	0.0	Stimulus/S129	130	294696
295.08	0.0	Stimulus/S222	132	295080
296.195	0.0	Stimulus/S 30	31	296195
297.395	0.0	Stimulus/S101	102	297395
298.694	0.0	Stimulus/S 28	29	298694
299.894	0.0	Stimulus/S129	130	299894
300.264	0.0	Stimulus/S222	132	300264
301.393	0.0	Stimulus/S 76	77	301393
302.493	0.0	Stimulus/S 88	89	302493
303.593	0.0	Stimulus/S 83	84	303593
304.693	0.0	Stimulus/S129	130	304693
304.984	0.0	Stimulus/S222	132	304984
306.192	0.0	Stimulus/S 43	44	306192
307.292	0.0	Stimulus/S126	127	307292
308.391	0.0	Stimulus/S116	117	308391
309.591	0.0	Stimulus/S120	121	309591
310.791	0.0	Stimulus/S 14	15	310791
311.99	0.0	Stimulus/S129	130	311990
312.28	0.0	Stimulus/S222	132	312280
313.49	0.0	Stimulus/S115	116	313490
314.589	0.0	Stimulus/S 49	50	314589
315.789	0.0	Stimulus/S 10	11	315789
316.989	0.0	Stimulus/S  9	10	316989
318.088	0.0	Stimulus/S 79	80	318088
319.188	0.0	Stimulus/S129	130	319188
319.496	0.0	Stimulus/S222	132	319496
320.687	0.0	Stimulus/S  5	6	320687
321.987	0.0	Stimulus/S 62	63	321987
323.203	0.0	Stimulus/S 71	72	323203
324.303	0.0	Stimulus/S120	121	324303
325.602	0.0	Stimulus/S129	130	325602
325.944	0.0	Stimulus/S222	132	325944
327.102	0.0	Stimulus/S124	125	327102
328.302	0.0	Stimulus/S 66	67	328302
329.501	0.0	Stimulus/S 19	20	329501
330.801	0.0	Stimulus/S129	130	330801
331.144	0.0	Stimulus/S222	132	331144
332.3	0.0	Stimulus/S 46	47	332300
333.4	0.0	Stimulus/S101	102	333400
334.699	0.0	Stimulus/S 44	45	334699
335.799	0.0	Stimulus/S129	130	335799
336.136	0.0	Stimulus/S222	132	336136
337.298	0.0	Stimulus/S  2	3	337298
338.598	0.0	Stimulus/S 32	33	338598
339.898	0.0	Stimulus/S  6	7	339898
341.197	0.0	Stimulus/S107	108	341197
342.397	0.0	Stimulus/S119	120	342397
343.597	0.0	Stimulus/S129	130	343597
343.912	0.0	Stimulus/S222	132	343912
345.096	0.0	Stimulus/S 37	38	345096
346.396	0.0	Stimulus/S127	128	346396
347.495	0.0	Stimulus/S 49	50	347495
348.695	0.0	Stimulus/S105	106	348695
349.795	0.0	Stimulus/S122	123	349795
351.094	0.0	Stimulus/S129	130	351094
351.368	0.0	Stimulus/S222	132	351368
352.593	0.0	Stimulus/S 77	78	352593
353.794	0.0	Stimulus/S 95	96	353794
354.993	0.0	Stimulus/S 18	19	354993
356.292	0.0	Stimulus/S 25	26	356292
357.392	0.0	Stimulus/S129	130	357392
357.72	0.0	Stimulus/S222	132	357720
358.891	0.0	Stimulus/S  5	6	358891
360.191	0.0	Stimulus/S114	115	360191
361.491	0.0	Stimulus/S 46	47	361491
362.691	0.0	Stimulus/S 79	80	362691
363.79	0.0	Stimulus/S 12	13	363790
365.09	0.0	Stimulus/S129	130	365090
365.416	0.0	Stimulus/S222	132	365416
366.589	0.0	Stimulus/S119	120	366589
367.889	0.0	Stimulus/S102	103	367889
369.188	0.0	Stimulus/S 44	45	369188
370.388	0.0	Stimulus/S 40	41	370388
371.687	0.0	Stimulus/S129	130	371687
372.008	0.0	Stimulus/S222	132	372008
373.203	0.0	Stimulus/S 11	12	373203
374.503	0.0	Stimulus/S 62	63	374503
375.703	0.0	Stimulus/S 65	66	375703
376.902	0.0	Stimulus/S 28	29	376902
378.002	0.0	Stimulus/S129	130	378002
378.376	0.0	Stimulus/S222	132	378376
379.501	0.0	Stimulus/S 47	48	379501
380.601	0.0	Stimulus/S 52	53	380601
381.901	0.0	Stimulus/S 85	86	381901
383.2	0.0	Stimulus/S 65	66	383200
384.5	0.0	Stimulus/S129	130	384500
384.904	0.0	Stimulus/S222	132	384904
385.999	0.0	Stimulus/S 31	32	385999
387.099	0.0	Stimulus/S121	122	387099
388.399	0.0	Stimulus/S121	122	388399
389.498	0.0	Stimulus/S 40	41	389498
390.698	0.0	Stimulus/S129	130	390698
391.064	0.0	Stimulus/S222	132	391064
392.197	0.0	Stimulus/S101	102	392197
393.297	0.0	Stimulus/S112	113	393297
394.497	0.0	Stimulus/S 58	59	394497
395.596	0.0	Stimulus/S113	114	395596
396.696	0.0	Stimulus/S129	130	396696
397.064	0.0	Stimulus/S222	132	397064
398.195	0.0	Stimulus/S  7	8	398195
399.295	0.0	Stimulus/S 48	49	399295
400.595	0.0	Stimulus/S 29	30	400595
401.894	0.0	Stimulus/S 56	57	401894
403.094	0.0	Stimulus/S 73	74	403094
404.393	0.0	Stimulus/S129	130	404393
404.728	0.0	Stimulus/S222	132	404728
405.893	0.0	Stimulus/S 54	55	405893
407.192	0.0	Stimulus/S 99	100	407192
408.392	0.0	Stimulus/S118	119	408392
409.592	0.0	Stimulus/S  3	4	409592
410.692	0.0	Stimulus/S 46	47	410692
411.791	0.0	Stimulus/S129	130	411791
412.12	0.0	Stimulus/S222	132	412120
413.29	0.0	Stimulus/S 34	35	413290
414.49	0.0	Stimulus/S  8	9	414490
415.69	0.0	Stimulus/S 68	69	415690
416.989	0.0	Stimulus/S110	111	416989
418.189	0.0	Stimulus/S123	124	418189
419.389	0.0	Stimulus/S129	130	419389
419.865	0.0	Stimulus/S222	132	419865
420.888	0.0	Stimulus/S 97	98	420888
422.187	0.0	Stimulus/S123	124	422187
423.404	0.0	Stimulus/S 63	64	423404
424.604	0.0	Stimulus/S 60	61	424604
425.903	0.0	Stimulus/S129	130	425903
426.265	0.0	Stimulus/S222	132	426265
427.403	0.0	Stimulus/S 42	43	427403
428.602	0.0	Stimulus/S  8	9	428602
429.902	0.0	Stimulus/S126	127	429902
431.102	0.0	Stimulus/S129	130	431102
431.465	0.0	Stimulus/S222	132	431465
432.601	0.0	Stimulus/S 20	21	432601
433.9	0.0	Stimulus/S 48	49	433900
435.0	0.0	Stimulus/S 82	83	435000
436.1	0.0	Stimulus/S129	130	436100
436.505	0.0	Stimulus/S222	132	436505
437.599	0.0	Stimulus/S 45	46	437599
438.799	0.0	Stimulus/S116	117	438799
440.098	0.0	Stimulus/S 36	37	440098
441.298	0.0	Stimulus/S129	130	441298
441.609	0.0	Stimulus/S222	132	441609
442.797	0.0	Stimulus/S 71	72	442797
444.097	0.0	Stimulus/S117	118	444097
445.197	0.0	Stimulus/S 72	73	445197
446.297	0.0	Stimulus/S 95	96	446297
447.596	0.0	Stimulus/S 56	57	447596
448.896	0.0	Stimulus/S129	130	448896
449.209	0.0	Stimulus/S222	132	449209
450.395	0.0	Stimulus/S 40	41	450395
451.695	0.0	Stimulus/S 24	25	451695
452.994	0.0	Stimulus/S119	120	452994
454.294	0.0	Stimulus/S129	130	454294
454.585	0.0	Stimulus/S222	132	454585
455.793	0.0	Stimulus/S 80	81	455793
457.093	0.0	Stimulus/S100	101	457093
458.293	0.0	Stimulus/S 34	35	458293
459.492	0.0	Stimulus/S 83	84	459492
460.592	0.0	Stimulus/S129	130	460592
461.049	0.0	Stimulus/S222	132	461049
462.091	0.0	Stimulus/S  4	5	462091
463.291	0.0	Stimulus/S 27	28	463291
464.391	0.0	Stimulus/S 19	20	464391
465.59	0.0	Stimulus/S129	130	465590
465.913	0.0	Stimulus/S222	132	465913
467.09	0.0	Stimulus/S 48	49	467090
468.389	0.0	Stimulus/S 31	32	468389
469.489	0.0	Stimulus/S 54	55	469489
470.689	0.0	Stimulus/S 50	51	470689
471.788	0.0	Stimulus/S129	130	471788
472.137	0.0	Stimulus/S222	132	472137
473.304	0.0	Stimulus/S 10	11	473304
474.504	0.0	Stimulus/S 16	17	474504
475.604	0.0	Stimulus/S 24	25	475604
476.703	0.0	Stimulus/S 92	93	476703
478.003	0.0	Stimulus/S 41	42	478003
479.302	0.0	Stimulus/S129	130	479302
479.641	0.0	Stimulus/S222	132	479641
480.802	0.0	Stimulus/S106	107	480802
482.101	0.0	Stimulus/S 67	68	482101
483.301	0.0	Stimulus/S 72	73	483301
484.601	0.0	Stimulus/S 51	52	484601
485.9	0.0	Stimulus/S129	130	485900
486.377	0.0	Stimulus/S222	132	486377
487.4	0.0	Stimulus/S 77	78	487400
488.699	0.0	Stimulus/S 20	21	488699
489.899	0.0	Stimulus/S 34	35	489899
490.999	0.0	Stimulus/S 54	55	490999
492.098	0.0	Stimulus/S129	130	492098
492.425	0.0	Stimulus/S222	132	492425
493.598	0.0	Stimulus/S 37	38	493598
494.698	0.0	Stimulus/S 26	27	494698
495.997	0.0	Stimulus/S 18	19	495997
497.296	0.0	Stimulus/S 60	61	497296
498.496	0.0	Stimulus/S 73	74	498496
499.696	0.0	Stimulus/S129	130	499696
499.977	0.0	Stimulus/S222	132	499977
501.195	0.0	Stimulus/S 16	17	501195
502.495	0.0	Stimulus/S 33	34	502495
503.695	0.0	Stimulus/S 60	61	503695
504.794	0.0	Stimulus/S 59	60	504794
506.094	0.0	Stimulus/S 36	37	506094
507.294	0.0	Stimulus/S129	130	507294
507.609	0.0	Stimulus/S222	132	507609
508.793	0.0	Stimulus/S 80	81	508793
509.993	0.0	Stimulus/S 17	18	509993
511.292	0.0	Stimulus/S122	123	511292
512.492	0.0	Stimulus/S108	109	512492
513.591	0.0	Stimulus/S129	130	513591
513.961	0.0	Stimulus/S222	132	513961
515.091	0.0	Stimulus/S 44	45	515091
516.291	0.0	Stimulus/S100	101	516291
517.39	0.0	Stimulus/S115	116	517390
518.59	0.0	Stimulus/S 82	83	518590
519.889	0.0	Stimulus/S 58	59	519889
521.089	0.0	Stimulus/S129	130	521089
521.417	0.0	Stimulus/S222	132	521417
522.588	0.0	Stimulus/S127	128	522588
523.805	0.0	Stimulus/S 75	76	523805
525.104	0.0	Stimulus/S 17	18	525104
526.204	0.0	Stimulus/S129	130	526204
526.585	0.0	Stimulus/S222	132	526585
527.703	0.0	Stimulus/S  1	2	527703
528.903	0.0	Stimulus/S113	114	528903
530.003	0.0	Stimulus/S 86	87	530003
531.202	0.0	Stimulus/S 62	63	531202
532.302	0.0	Stimulus/S129	130	532302
532.665	0.0	Stimulus/S222	132	532665
533.801	0.0	Stimulus/S 66	67	533801
535.101	0.0	Stimulus/S 99	100	535101
536.201	0.0	Stimulus/S 68	69	536201
537.5	0.0	Stimulus/S 15	16	537500
538.8	0.0	Stimulus/S129	130	538800
539.145	0.0	Stimulus/S222	132	539145
540.299	0.0	Stimulus/S 49	50	540299
541.599	0.0	Stimulus/S 90	91	541599
542.699	0.0	Stimulus/S126	127	542699
543.898	0.0	Stimulus/S129	130	543898
544.265	0.0	Stimulus/S222	132	544265
545.398	0.0	Stimulus/S108	109	545398
546.598	0.0	Stimulus/S 17	18	546598
547.897	0.0	Stimulus/S 89	90	547897
548.997	0.0	Stimulus/S124	125	548997
550.296	0.0	Stimulus/S  4	5	550296
551.596	0.0	Stimulus/S129	130	551596
551.897	0.0	Stimulus/S222	132	551897
553.095	0.0	Stimulus/S116	117	553095
554.395	0.0	Stimulus/S 67	68	554395
555.694	0.0	Stimulus/S 63	64	555694
556.994	0.0	Stimulus/S129	130	556994
557.353	0.0	Stimulus/S222	132	557353
558.493	0.0	Stimulus/S 67	68	558493
559.693	0.0	Stimulus/S 45	46	559693
560.893	0.0	Stimulus/S 83	84	560893
561.992	0.0	Stimulus/S 57	58	561992
563.092	0.0	Stimulus/S121	122	563092
564.292	0.0	Stimulus/S129	130	564292
564.601	0.0	Stimulus/S222	132	564601
565.791	0.0	Stimulus/S 26	27	565791
566.891	0.0	Stimulus/S104	105	566891
568.19	0.0	Stimulus/S 78	79	568190
569.49	0.0	Stimulus/S110	111	569490
570.59	0.0	Stimulus/S129	130	570590
570.953	0.0	Stimulus/S222	132	570953
572.089	0.0	Stimulus/S109	110	572089
573.189	0.0	Stimulus/S 55	56	573189
574.488	0.0	Stimulus/S 51	52	574488
575.705	0.0	Stimulus/S 39	40	575705
576.804	0.0	Stimulus/S129	130	576804
577.161	0.0	Stimulus/S222	132	577161
578.303	0.0	Stimulus/S 98	99	578303
579.403	0.0	Stimulus/S 84	85	579403
580.603	0.0	Stimulus/S 22	23	580603
581.703	0.0	Stimulus/S  6	7	581703
582.902	0.0	Stimulus/S129	130	582902
583.241	0.0	Stimulus/S222	132	583241
584.401	0.0	Stimulus/S 13	14	584401
585.501	0.0	Stimulus/S 29	30	585501
586.701	0.0	Stimulus/S 70	71	586701
588.0	0.0	Stimulus/S 14	15	588000
589.3	0.0	Stimulus/S129	130	589300
589.673	0.0	Stimulus/S222	132	589673
590.799	0.0	Stimulus/S 38	39	590799
592.099	0.0	Stimulus/S 41	42	592099
593.199	0.0	Stimulus/S 36	37	593199
594.498	0.0	Stimulus/S129	130	594498
594.841	0.0	Stimulus/S222	132	594841
595.998	0.0	Stimulus/S 87	88	595998
597.297	0.0	Stimulus/S 99	100	597297
598.397	0.0	Stimulus/S  5	6	598397
599.597	0.0	Stimulus/S 86	87	599597
600.797	0.0	Stimulus/S129	130	600797
601.209	0.0	Stimulus/S222	132	601209
602.296	0.0	Stimulus/S103	104	602296
603.496	0.0	Stimulus/S 51	52	603496
604.695	0.0	Stimulus/S 25	26	604695
605.895	0.0	Stimulus/S 50	51	605895
607.094	0.0	Stimulus/S129	130	607094
607.481	0.0	Stimulus/S222	132	607481
608.594	0.0	Stimulus/S114	115	608594
609.893	0.0	Stimulus/S  8	9	609893
610.993	0.0	Stimulus/S128	129	610993
612.292	0.0	Stimulus/S 47	48	612292
613.392	0.0	Stimulus/S129	130	613392
613.769	0.0	Stimulus/S222	132	613769
614.892	0.0	Stimulus/S 15	16	614892
616.092	0.0	Stimulus/S 25	26	616092
617.391	0.0	Stimulus/S 28	29	617391
618.491	0.0	Stimulus/S129	130	618491
618.841	0.0	Stimulus/S222	132	618841
619.99	0.0	Stimulus/S114	115	619990
621.29	0.0	Stimulus/S  9	10	621290
622.49	0.0	Stimulus/S 89	90	622490
623.689	0.0	Stimulus/S129	130	623689
624.121	0.0	Stimulus/S222	132	624121
625.188	0.0	Stimulus/S 63	64	625188
626.505	0.0	Stimulus/S 53	54	626505
627.804	0.0	Stimulus/S 61	62	627804
629.004	0.0	Stimulus/S 93	94	629004
630.104	0.0	Stimulus/S118	119	630104
631.203	0.0	Stimulus/S129	130	631203
631.53	0.0	Stimulus/S222	132	631530
633.554	0.0	Stimulus/S244	133	633554
676.721	0.0	Stimulus/S200	131	676721
679.737	0.0	Stimulus/S 73	74	679737
680.837	0.0	Stimulus/S 45	46	680837
682.136	0.0	Stimulus/S105	106	682136
683.436	0.0	Stimulus/S127	128	683436
684.537	0.0	Stimulus/S129	130	684537
684.906	0.0	Stimulus/S222	132	684906
686.035	0.0	Stimulus/S 29	30	686035
687.135	0.0	Stimulus/S 54	55	687135
688.434	0.0	Stimulus/S 22	23	688434
689.534	0.0	Stimulus/S110	111	689534
690.834	0.0	Stimulus/S 31	32	690834
691.934	0.0	Stimulus/S129	130	691934
692.266	0.0	Stimulus/S222	132	692266
693.433	0.0	Stimulus/S 10	11	693433
694.633	0.0	Stimulus/S 47	48	694633
695.732	0.0	Stimulus/S 92	93	695732
696.932	0.0	Stimulus/S 64	65	696932
698.031	0.0	Stimulus/S129	130	698031
698.362	0.0	Stimulus/S222	132	698362
699.531	0.0	Stimulus/S 88	89	699531
700.83	0.0	Stimulus/S 97	98	700830
702.13	0.0	Stimulus/S117	118	702130
703.33	0.0	Stimulus/S123	124	703330
704.53	0.0	Stimulus/S129	130	704530
704.858	0.0	Stimulus/S222	132	704858
706.029	0.0	Stimulus/S104	105	706029
707.129	0.0	Stimulus/S  8	9	707129
708.228	0.0	Stimulus/S 16	17	708228
709.428	0.0	Stimulus/S 25	26	709428
710.628	0.0	Stimulus/S129	130	710628
711.002	0.0	Stimulus/S222	132	711002
712.127	0.0	Stimulus/S 12	13	712127
713.426	0.0	Stimulus/S 41	42	713426
714.726	0.0	Stimulus/S 60	61	714726
715.926	0.0	Stimulus/S129	130	715926
716.298	0.0	Stimulus/S222	132	716298
717.425	0.0	Stimulus/S101	102	717425
718.625	0.0	Stimulus/S 64	65	718625
719.925	0.0	Stimulus/S 20	21	719925
721.041	0.0	Stimulus/S 88	89	721041
